"","Post_Text","Term","Post_Link","Village","TA","Date","Time_Hrs","Other Information"
"90","Help these kids go back to school. Most of them will need notebooks, uniforms, and clothes to replace the ones that got washed away. 
To make donations please get in touch with the following:
Anthony Chingala - +265 995 56 57 68, Dwangwa in Need: Unite for Flood Relief
George Zibophe - +265 999 60 97 39, DODMA acting Disaster Officer for Nkhotakota","flooding in nkhotakota","https://web.facebook.com/roderick.godsolovesyou/videos/961396768150436/",NA,NA,2024-03-09,"0.56319444444444444",NA
"91","Households affected by floods receive family tents
Households affected by floods in Nkhotakota and Karonga districts have received 200 family tents from the United Nations High Commissioner for Refugees (UNHCR) Malawi.
Read more at: https://malawi24.com/.../households-affected-by-floods.../","flooding in nkhotakota, nkhotakota floods","https://web.facebook.com/photo/?fbid=820280183464244&set=a.646932340799030",NA,NA,2024-03-14,"0.46944444444444444",NA
"92","I got videos from my mother in Nkhotakota showing the situation with floods as of yesterday. I also watched the situation at Dwangwa on MBC TV. 
I have grown up in my home district and it's the first time in my life I have seen the whole Kaombe bridge submerged in water. The whole of it. Not even has Dwangwa ever been that covered up by water. 
Another sad part of it is that this rain, being destructive aside, is coming at a wrong time when much of the maize already withered. In terms of the staple food, this is rain that will yield nothing. Nor do I think it will help the situation for rice. The flooding is such that even the tender rice seedlings growing in the field may either be washed away or completely suffocated (to death).
In the end, Chakwera's presidency shall go down in history as a presidency that was marked, in its first term, with a whole five years of calamitous natural disasters, giving him no time to breathe and focus on building the economy. We all need to sympathise with that man. Of course, this is not the best time to say this, but I think it still has to be said at a time when people can best remember.
Anyway. My message goes to the guys at Dodma. The current Dodma Principal Secretary is from Nkhotakota, coincidentally: our very fine boy, Kaka Charles Kalemba. He is one of the few guys with a very spotless track record in civil service. An honest guy from my home. If it all depended on him, I would be assured that all the relief items that government will prepare for Nkhotakota will rich the intended beneficiaries and that all the money budgeted for this will be spent accordingly. But that is dreaming too much. The truth is that Dodma is the headquarters of pilfering in government. Anyamata osowetsa ndalama ya bokosi pa maliro. 
Anyway, Kaka Kalemba, we rely on you for this one. We do not doubt your integrity. But tell the crooked guys under your office there that ife a ku Nkhotakota tilipo ambiri ntown muno and you know we fear no politician. If we ever hear that someone has diverted relief resources meant for Nkhotakota, we shall walk to Dodama offices and set the whole of it on fire 🔥 in daylight. 
For once, they should have a heart.","nkhotakota floods, dwangwa floods",NA,NA,NA,2024-02-29,"0.75694444444444442",NA
"93","I have inspected some of the shelter camps mounted across all the five constituencies in Nkhotakota District to appreciate the level of damage rendered on communities following recent devastating floods.
Though the physical and emotional damage I have witnessed is enormous, we are already executing a multi-sectoral response plan to provide food, shelter, comfort and hope to affected communities.
My administration is already rehabilitating critical infrastructure to aid movement of people and relief items. We are also standing steady to commence renovation of all public infrastructure once the waters recede fully.
I have once again reminded the affected communities and all people of Nkhotakota to be mindful of contemporary weather patterns and become climate conscious in usage of natural resources. This is the only way of adopting climate resilience, going forward.","flooding in nkhotakota, nkhotakota floods","https://web.facebook.com/photo/?fbid=952423002921325&set=pcb.952423359587956",NA,NA,2024-03-07,"0.68611111111111112",NA
"94","In Karonga, staff from USAID’s Akule ndi Thanzi Project are helping deliver Vitameal to children in TA Kyungu who were displaced by last week’s flooding. USAID - US Agency for International Development is proud to partner with Feed the Children to provide safe drinking water and nutritious food to children and families affected by the flooding in Karonga and Nkhotakota last week. #MalawiMatters","nkhotakota floods",NA,NA,NA,2024-03-07,"0.69097222222222221",NA
"95","In today's Dwangwa floods one of my vehicles was spared from the sweeping floods when three other vehicles near it were swept away to Dwangwa river enroute to Lake Malawi.
(The red Mitsubishi Pajero at the end of this video clip)","dwangwa floods",NA,NA,NA,2024-02-28,"0.93402777777777779",NA
"96","It's really pathetic to note that dwangwa experiences floods ,,,may God help us ,,,,","dwangwa floods",NA,NA,NA,2024-02-28,"0.65347222222222223",NA
"97","KU DWANGWA
Mmawa uno ndati ndikambopo za kusefukira Kwa madzi omwe awononga ndi kusokoneza miyoyo ya anthu komanso machitavhita a malonda mudelari. Pepani Kwa ONSE okhudzidwa.
Mwanjira ya pa Dera ndiperekeko mbiri ya kusefukira Kwa madzi mudelari kutsatira kuti ndinabadwira komanso kulira ku Kasasa kenako ku Mess kapena kuti ku Robert's.
Muchaka Cha 1989 Bambo anga anatitenga pagalimo kukationetsa madzi osefukira mu mtsinje wa Dwangwa sitinaoloke ulalo(bridge) koma tinangoyandikira kumaona madzi atasefukira kudutsa pomwe ayendapo momwe Pali mzere wofirapo mu chithunzi ndipo pomwepo ngati mwana ndimadziwa kuti malowa ndi Dela loophya kukhalapo.
Zoterezi zinachitikanso mu Chaka Cha 1999 pa Malo omwewo kudula nsewu kugukulanso Manda omwe Ali ku mmawako, kenako mu 2009 ndipo madzi akasedukira amoloka Malo omwewo koma popita nthawi nditayamba kukhala ku Blantyre chifukwa cha sukulibntamaliza form 4 mdinabwa kuti Pamalopa pa mangidwa nyumba zokhalamo komanso zochitira malonda ndipo ndinafunsa abale ena kuti zatheka bwanji izi ndimomwe pamaophyera mu nthawi ya mvula mtsinje ukadzadza nkusefukira????
CHENJEZO
Ngati nkotheka chonde tipewe malowa, tisayike miyoyo pa chophyezo, madzi sayiwala khwawa, malowa ndi oophya.1989","Madzi osefukira ku dwangwa, kusefukira kwa madzi ku Dwangwa","https://web.facebook.com/madalitso.kaponda.1/posts/pfbid0iAScBtiBphCsur9EcitHWU5gv9kqiSAZJHjK7GuTcs29C8qNXQj1v1CnRzq9aDctl","Dwangwa",NA,2024-03-03,"0.39305555555555555",NA
"98","Kaombe Bridge in Nkhotakota could be temporarily repaired soon as a contractor has been spotted on the site.
Meanwhile, some people within the area have seen potential in making a little something out of the situation, as they are doing piece works,with some women and girls plying different small scale businesses.
By Eunice Ndhlovu
#MBCOnlineServices 
#inspiringthenation","nkhotakota floods, dwangwa floods",NA,NA,NA,2024-03-03,"0.66319444444444442",NA
"99","Ku dwangwa madzi osefukira avuta, anthu ena,manyumba ndi magalimoto akukokoloka
Tidikire kumva zambiri…","Madzi osefukira ku dwangwa","https://web.facebook.com/banda.ssamueli/posts/pfbid0RbwSRRpLozmdKnRBQVTbaMKANxVEFWKpf5krtpvc8N9JYLFwttx9RSFhaPmEMQJZl","Dwangwa",NA,2024-02-28,"0.70347222222222228",NA
"100","LAST UPDATE ON DWANGWA 
FLOODS‼️
Ambuye tichitireni chifundo 😭
Anthu anu akusowa pokhala kuno😭
Ndafooka ine anthu anga are missing","dwangwa floods",NA,NA,NA,2024-02-28,"0.7368055555555556",NA
"101","Lero kuyambira m'banda Kucha takhala tikulandira m'dalitso wa mvula , Kuona kwanga chinthu china chomwe chikubweretsa kusefukira kwa madzi ndi kamba koti Malo omwe timayenera kuteteza ngati modikha madzi tinasandutsa misasa..Chilengedwe chikutipsera mtima ndipo ngati sitisamala izizi zipitilira mpaka mtsogolo.
Kanemayu ndatola lero kwa Phangwa ku Nkhotakota","kusefukira kwa madzi ku nkhotakota","https://web.facebook.com/fletcher.chiponda.7/videos/24866345639675637/","Phangwa ku Nkhotakota",NA,2024-03-04,"0.29444444444444445",NA
"102","Let us pray and those near flood areas should  continue to assist the victims .See what is happening in Nkhotakota difficult times","flooding in nkhotakota, flooding in nkhotakota","https://web.facebook.com/reel/722366713345855",NA,NA,2024-03-02,"0.72222222222222221",NA
"103","Let's remember our colleagues in Dwangwa and Nkhotakota in prayers. The floods have now reached at a worse situation.","dwangwa floods",NA,NA,NA,2024-02-28,"0.89583333333333337",NA
"104","Lord have mercy! Our friends in Dwangwa should survive the floods.","dwangwa floods",NA,NA,NA,2024-02-28,"0.92361111111111116",NA
"105","Madzi avuta ku Dwangwa nyumba dzikugwa katundu kupita ndi madzi osefukira koma mvula idakagwabe.Just happening","Madzi osefukira ku dwangwa","https://web.facebook.com/patrick.mamu.3/posts/pfbid02aChcDnnuF52gGHSdbjXSa8tEunavP8ZTqypGkPY6bACtcKqibcRf3N4ysQx8Tq6fl","Dwangwa",NA,2024-02-28,"0.56180555555555556",NA
"106","Madzi osefukira avuta ku Dwangwa.","Madzi osefukira ku dwangwa","https://web.facebook.com/100083622150321/videos/908034514347581/","Dwangwa",NA,2024-02-28,"0.69374999999999998",NA
"107","Malawian hip-hop duo Ace Jeezy and Bee Jay have launched an initiative aimed at assisting girls who have been affected by floods with sanitary pads in Nkhotakota district.
Acee Jeezy and Bee Jay in alliance with other stakeholders raised funds for sanitary pads to support girls in the district.
""We wanted to have a starting point, girls suffer a lot in times like these however, in our next move we will consider the boy child as well,"" said Bee Jay whose real name is Brian Jonas. 
Last Saturday they donated about 200 reusable sanitary pads and some food staff however their target stands at donating 12,000 reusable sanitary pads. 
In collaboration with their partners, the duo will soon host a show to raise funds and Sustainable Fashion & Women Empowerment will provide 200 pads whilst City Pharmacy has pledged 100 pads. 
""We visited Longa Camp in Nkhotakota yesterday and we have observed that over 400 women have also been affected hence we need more well-wishers to come through,"" said Bee Jay. 
By Manson Msukwa","flooding in nkhotakota, nkhotakota floods","https://web.facebook.com/photo/?fbid=822761653216097&set=a.646932340799030",NA,NA,2024-03-18,"0.48472222222222222",NA
"108","Many have lost their homes, properties and businesses. Please pray for Dwangwa and Help Dwangwa. 
Pictures taken a day after the floods (29.02.2024)","dwangwa floods",NA,NA,NA,2024-02-29,"0.74027777777777781",NA
"109","May the Lord preserve the people of Nkhotakota 🇲🇼 my home district which has been affected by the floods.","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=943845290432094&set=pcb.943845390432084",NA,NA,2024-03-03,"0.44583333333333336",NA
"110","Most people has no basic needs including houses at Chiluwa bay in Nkhotakota because they have damaged with water as lake Malawi expand and river floods. Pray with us","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=3668971350007222&set=pcb.3668974050006952",NA,NA,2024-03-06,"0.62916666666666665",NA
"111","Mtsogoleri wa dziko lino Dr Lazarus McCarthy Chakwera lero akhala ku Dwangwa m'Boma la Nkhotakota kuyendera anthu omwe akhudzidwa ndi kusefukira kwa madzi.
Bwenzi leni leni limaoneka mu nthawi ya mavuto. President koma ameneyu. Dr Laz mpaka 2030 wooo!","kusefukira kwa madzi ku Dwangwa","https://web.facebook.com/groups/429440945496281/posts/941945564245814/","Dwangwa",NA,2024-03-07,"0.4201388888888889",NA
"112","Mtsogoleri wa dziko lino Dr. Lazarus McCarthy Chakwera, lero akhala akuyendera anthu omwe adakhudzidwa ndi madzi osefukira komanso kuona malo angapo omwe adaonongeka ndi madzi ku Dwangwa m'boma la Nkhotakota.
Pulesidenti Dr Chakwera, agwilitsa ntchito ndege ya mtundu wa helicopter kuti akwanitse kufika m'bomali kaamba kakuonongeka kwa msewu wa M5.","Madzi osefukira ku dwangwa, Madzi osefukira ku dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid02S34EzpWLuWqhrhtHHmFuWJ3cd9q4ry6AzHX66HFYUC7KNWdG1T62Bg9pMsDcV7y5l&id=100072215256622","Dwangwa",NA,2024-03-07,"0.40069444444444446",NA
"113","Mtsogoleri wa dziko lino Dr. Lazarus McCarthy Chakwera, lero akhala akuyendera anthu omwe adakhudzidwa ndi madzi osefukira komanso kuona malo angapo omwe adaonongeka ndi madziwa ku Dwangwa m'boma la Nkhotakota.
Chakwera, agwilitsa ntchito ndenge ya mtundu wa helicopter kuti akwanitse kufika m'bomali kaamba kakuonongeka kwa msewu wa M5.
Mtsogoleri wa dziko Lino adayenera kubwera m'bomali lolemba koma kutsatira momwe nyengo idaliri iye adalephera kubwera ndikugwira ntchito zina za boma zomwe ndizokhudza ofesi yake m'bomali.","Madzi osefukira ku dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid02PjpXyZjJJ5KnyKvw4Sryci34jzG93gCYRWiuEkLCzgdX9NFg9HTsWLa22YdXfCkal&id=100095135543832","Dwangwa",NA,2024-03-07,"0.40625",NA
"114","Munthu m’modzi wamwalira bwato, lomwe limapulumutsa anthu omwe agwira njakata kamba ka madzi osefukira ku Dwangwa m'boma la Nkhotakota, litatembenuzika.
M’neneri wa khonsolo ya bomali, a Wongani Mkandawire auza Times 360 Malawi kuti bamboyu adali mlonda yemwe amagwira ntchito pa malo ena ogona alendo mderali.
A Mkandawire atinso pakadalipano, chiwerengero cha anthu omwe akhudzidwa ndi madzi osefukirawa m’madera a mafumu akuluakulu a Mphonde, Kanyenda ndi Malengachanzi m'bomali chafika pa 6, 145.
Mphindi zingapo zapitazo, mfumu yayikulu Mphonde ya m'bomali yatiuza kuti, anthu omwe ali msukulu komanso m’makachisi osiyanasiyana mdera lake akufunika thandizo la zakudya mwansanga.
Ntchito yofikira anthu ndi thandizoli ikukhala yovuta kamba koti malo ena a msewu wa M5 waduka.
M’neneri wa polisi ya Nkhotakota a Paul Malimwe wati anthu awiri apulumutsidwa galimoto lawo litakoloka ndi madzi dzulo pomwe  adanyozera chenjezo loti asadutse malo omwe pali mlatho wa Kaombe ndi malo ochitira chipikisheni a Kaombe.
Wolemba:  Samuel Duncan","Madzi osefukira ku nkhotakota","https://web.facebook.com/Times360Malawi/posts/pfbid0oyg72GBKgDbvrc7vZmpf31fTKbxqqxyMTiebgD4xTKWXWxkyQVhxVAhLSjeRvav2l","Dwangwa",NA,2024-02-29,"0.49930555555555556",NA
"115","My God save lives in Dwangwa and other flooded areas","dwangwa floods",NA,NA,NA,NA,NA,NA
"116","My homeland Dwangwa😭😭 flood","flooding in Dwangwa, dwangwa floods",NA,NA,NA,2024-02-28,"0.91874999999999996",NA
"117","NKHANI:
M'MODZI WAFA NDI MADZI OSEFUKIRA KU NKHOTAKOTA:
Ofesi yowona za ngozi zogwa mwadzidzidzi m’boma la Nkhotakota yatsimikiza kuti munthu m’modzi wafa pomwe ena 9 avulala kaamba ka madzi osefukira omwe akhudza madera ena m’bomali.
Yemwe akugwirizira udindo wa ofesiyi, George Zibophe wati pakadali pano anthu omwe azunguliridwa ndi madzi akuthandizidwa ndi asilikali a MDF pomwe bungwe lowona za ngozi zogwa mwadzidzidzi la DODMA layamba kupeleka thandizo la chakudya kwa anthu omwe akhudzidwa.
Zibophe wati chiwelengero cha anthu omwe akhudzidwa chapitilira 6,000 ndipo ena mwa iwo akusungidwa m’misasa isanu yomwe yakonzedwa m'dera la Dwangwa.
#UmunthuFM
#liwulanzika","Madzi osefukira ku dwangwa","https://web.facebook.com/umunthufm/posts/pfbid0CqGzEwCpcJk4eipe4KeiDv7Uh2MiMkUaDCCLrLY5dRZghfYzHwz3TsrAajsma3B8l","Dwangwa",NA,2024-02-29,"0.49652777777777779",NA
"118","NKHANI:
Mtsogoleri wa dziko lino Dr. Lazarus Chakwera wafika ku Dwangwa m'boma la Nkhotakota komwe akuyendera anthu omwe anakhudzidwa ndi madzi osefukira.
Dr. Chakwera wafika pa m'sasa omwe uli pa sukulu ya pulaimale ya Kanyenda m'dera la Senior Chief Kanyenda.
Akuluakulu ena a boma omwe ali nawo pa ulendowu ndi mong nduna ya maboma ang'ono Richard Chimwendo Banda, nduna yowona za kusasiyana pakati pa amayi ndi a bambo Jean Sendeza, nduna ya chitetezo Cha m'dziko Ken Zikhale Ng'oma.
#UmunthuFM
#liwulamzika","Madzi osefukira ku dwangwa","https://web.facebook.com/umunthufm/posts/pfbid0xqJFcsrJkKKKvSYAT1URQhyxvqBCWK2kCJAH11WGkTRGFRa2EkdwoE9ZgSXVWyTHl","Dwangwa",NA,2024-03-07,"0.58125000000000004",NA
"119","Nkhotakota - Dwangwa Floods Fundraiser Update with Ace Jizzy","flooding in nkhotakota, dwangwa floods","https://web.facebook.com/beejaynyimbo/videos/1244054256552836/",NA,NA,2024-03-15,"0.74791666666666667",NA
"120","Nkhotakota floods affect 14,176 people as death toll hits six
The Department of Disaster Management Affairs (DoDMA) in the Office of the President and Cabinet, says the Nkhotakota flash floods have affected 14,176 people as the death toll has risen to six.
Read more at: https://malawi24.com/.../nkhotakota-floods-affect-14176.../","nkhotakota floods",NA,NA,NA,2024-03-06,"0.83263888888888893",NA
"121","Nkhotakota 👣 affected by flood's to day 💦","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=122213431346001554&set=a.122127946430001554",NA,NA,2024-02-28,"0.90555555555555556",NA
"122","Nsewu waduka","Madzi osefukira ku dwangwa","https://web.facebook.com/search/top/?q=Madzi%20osefukira%20ku%20dwangwa#:~:text=%C2%B7-,Nsewu%20waduka,-Times%20360%20Malawi","Dwangwa",NA,2024-02-29,"0.39374999999999999",NA
"123","Nsewu waduka
Times 360 Malawi
  · 
#Times360Malawi #Nkhotakotaflashfloods
Anthu asanu ndi anayi (9), omwe adatsakamira m'mitengo kamba ka madzi osefukira, tsopano awapulumutsa mdera la mfumu yayikulu Kanyenda ku Dwangwa m'boma la Nkhotakota.
M'modzi mwa ogwira ntchito ku khonsolo ya m'bomali yemwenso akugwira ntchito yopulumutsa anthuwa, a John Manda wati ena mwa anthuwa apulumutsidwa usiku ndi apolisi aku Nkhunga.
Zinthu zafika poipa kwambiri m'bomali pomwe nyumba komanso ina yakokoloka pomwe misewu ina ikuduka kamba ka madzi osefukirawa.
Anthu ena akupitilirabe kugwira njakata pomwe maboti omwe akugwiritsidwa ntchito pa ntchito yopulumutsa anthuyi sakugwira ntchito moyenera kamba kakuchuluka kwa madzi.
Pakadalipano, mvula yakata pa Nkhotakota Boma pomwe ku Dwangwa komwe madziwa avuta kwambiri ikupitilirabe.
Wolemba: Samuel Duncan","Madzi osefukira ku nkhotakota","https://web.facebook.com/groups/2829805687273676?multi_permalinks=3574054086182162&hoisted_section_header_type=recently_seen","Dwangwa",NA,2024-02-29,"0.3923611111111111",NA
"124","Ntchito yopulumutsa anthu omwe akhudzika ndi madzi osefukira ku Dwangwa m'dera la mfumu yayikulu Kanyenda m'boma la Nkhotakota yayamba yaima kaye kaamba ka madzi ochuluka omwe akupitilira kubwera.
Anthu ochuluka agwirabe njakata mdera la Ngalatete mfumu yaikulu Mphonde ngakhale anthu opulumutsa anzawo ku ngozi zogwa mwadzidzidzi akhala akugwira ntchitoyi usiku onsewu.
Mmodzi mwa anthu omwe akugwira nawo ntchitoyi a John Manda apa khonsolo ya bomali auza A Malawi m'mawa uno kuti, mdera la Ngalatete lokha kwatsala chiwerengero cha anthu oposa 200 omwe adakali kakasi.
Dzulo usiku, yemwe akugwirizira udindo wa mkulu wa ofesi yoona za ngozi zogwa mwadzidzidzi a George Zibophe adati maboti omwe akugwira ntchitoyi akukumana ndi vuto la kuonongeka.
Pakadalipano, mvula yomwe idaleka kugwa dzulo m'mawa yayambanso usiku wathawu ndipo ikupitilirabe.
Madera a mafumu akuluakulu Mphonde ndi Kanyenda ndiomwe akhudzidwa kwambiri ndi kusefukira kwa madzi m'bomali.","kusefukira kwa madzi ku Dwangwa","https://web.facebook.com/charles.andrew.16144/posts/pfbid02PgeqsgqqNZ85k4Q5w7BgCDwQ8SXsEck8xv8ko4yD6YuKtqm9J1p8M13QkVHb4codl","Dwangwa","TA Kanyenda",2024-02-29,"0.33055555555555555",NA
"125","Nthambi yowona za ngozi zogwa mwadzidzidzi ya DoDMA yati mawanja  619 m'boma la Karonga akhudzidwa ndi kusefukira kwamadzi komwe kwachitika m'bomalo.
Malingana ndi uthenga womwe nthambi-yi yatulutsa izi zachitika mtsinje wa North Rukuru utasefukira kutsatira mvula yochuluka yomwe ikungwa m'bomalo.
Nthambi-yi yati mwa mawanja okhudzidwawa, nyumba zokwana 38 zawonongekeratu pomwe nyumba 109 zawonongeka pang'ono ndipo nthambi-yi yafikira kale anthu okhudzidwawa ndi thandizo losiyanasiyana monga ufa komanso mapepala ofolelera nyumba. 
Madera ena monga ku Dwangwa m'boma la Nkhotakota nawo akhudzidwanso ndi madzi osefukira kaamba ka mvula yochuluka yomwe ikugwa mmaderawa.
Padakali pano nthambi-yi yachenjeza anthu omwe akukhala mmadera angozi kuti asamukire ku mtunda komanso kuti anthu mdziko muno akhale ndi chizolowezi chomvera uthenga wazanyengo.  
Wolemba: Benson Kamonjola","Madzi osefukira ku dwangwa","https://web.facebook.com/nkhomasynodradio/posts/pfbid02EPvJVvjbiw4hdEiv9btGBovU8hfT6ZURwYs1ReGoXeVr7ZygUKFEmXah7pfgUWGsl","Dwangwa",NA,2024-02-28,"0.83680555555555558",NA
"126","Nthambi yowona za ngozi zogwa mwadzidzidzi yalengeza za kusefukira kwa madzi m'ma boma a Nkhotakota  ndi  Karonga.
Malingana ndi mkulu ku nthambiyi Charles Kalemba, mvula yamphamvu yomwe yagwa  mu boma la Nkhotakota yazetsa kusefukira kwa misinje ya  Dwangwa ndi  Kaombe zomwe zakhudza anthu am'madera ozungulira.
Kalemba wati izi zapangitsa kuti milatho komaso misewu iwonongeke kwambiri, kotero anthu am'madera okhudzidwa akulephera kuti apeze thandizo loyenera.
Iye watinso malingana ndi malipoti omwe alandira kuchokera ku nkhonsolo ya boma la Karonga, mabanja okwanira 619 ochokera mu dela la mfumu Kyungu akhudzidwa ndi kusefukira kwa madzi kutsatira kudzadza kwa msinje wa  North Rukuru River. 
Mwa mabanjawa, nyumba 38 zagweratu pomwe zina 109 zangowonongeka.
Pakadali pano nthambiyi yati yakwanitsa kupereka thandizo loyenera monga Chimanga, Ufa, Nyemba ndi zina.
Nthambiyi yalangizaso anthu omwe akukhala m'madera omwe ali pa chiwopsezo cha kusefukira kwa madzi kuti asamukire m'madera okwera.
*MALAWI NEWS FLASH*��
Ngati njira imodzi yothana ndi njala, yomwe yavuta m'dziko muno, mtsogoleri wakale wa dziko lino, a Joyce Banda, ati apitilira kugawa chimanga kwa anthu amene akhudzika ndi vutoli.
A Banda akugawa matumba 600 a chimanga kwa anthu aku Zomba Malosa.
Ichitu ndi chimanga chomwe iwo apempha kwa Prophet Shepherd Bushiri, yemwe adalonjeza kufikira anthu okwana 1 million ndi thandizo longa ili.
*MALAWI NEWS FLASH*
����","kusefukira kwa madzi ku Dwangwa, kusefukira kwa madzi ku nkhotakota","https://web.facebook.com/groups/1087311165730852/posts/1089387388856563/","Dwangwa",NA,2024-02-28,"0.84583333333333333",NA
"127","Nthawi yakwana tsopano yoti a malawi tizipanga zinthu mwa dongosolo,kusiana ndikumaonelela zinthu zikupangidwa molakwika pambuyo pake zikavuta tizifuna boma kapena anchifundo atithandize.
Tilipa nkhani ya ma floods a ku dwangwa,,malo omwe anthu akokoloka ndi malo okuti ndikale lonse pamadutsa madzi koma anthu sankamangapo ma nyumba,,chifukwa chosaka makobidi ena anayamba kumangapo,,lelo mvula yabwela tikuti Mulungu achite nafe chifundo kenako tizifuna boma litithandize pakulakwitsa kwathu
Tili pa nkhani yomweyi mtsinje wa dwanga from top to bottom pano unalimidwe minzimbe zomwe zikulepheletsa madzi kuyenda mwaliwilo pamapeto pake madzi akusaka mbali yomwe akuenda momasuka,,azaulimi alikonko koma mphavu zoti aletse kulima mbali mwa mtsinje alibe or anapasidwa chithumba..mapeto ake ma floods 
Izi ndi zobwezeletsa chitukuko cha dziko mmbuyo..akulu ananena kale kuti madzi sayiwala khwawa..koma chifukwa chsaka ndalama anthu akumamanga mukhwawa muja madzi akakumbukila khwawa lawo lija mkumati madzi alakwitsa ??ma flood achilungamo ndipomwe madzi afika koma sankafika osati madzi odutsa pomwe tamanga muntsinje 
Anzathu aboma uthengau ukakufikan chitanipo kanthu nzimbe zichoke muntsinje madzi azienda mwaufulu kupita ku nyanja..zopeweka tiyeni tipewe mwakoma nonse zikomo","dwangwa floods, flooding in Dwangwa",NA,NA,NA,2024-02-29,"0.83125000000000004",NA
"128","Nyengo ino Facebook use data mode ,coz ukhoza ku kuti komenta nice pic ,ndiumo mnzako akupita ndi madzi.
God have mercy upon us your children 🙏 😢. 
Atetezeni abale ndi alongo onse ku Dwangwa ndi dziko lonse la malawi kumadzi osefukira avutawa.","Madzi osefukira ku dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid02sinrQBCvxRJf41ZTKrAKq5fDUr8oNEk2AvXNZJumTsbJkkdc9hrAZFPALVhE1enWl&id=100079468324744","Dwangwa",NA,2024-02-28,"0.93055555555555558",NA
"129","Our prayers with the people in Nkhotakota especially those around Dwangwa as floods cause discomfort in the area.","flooding in Dwangwa, dwangwa floods",NA,NA,NA,2024-02-28,"0.80347222222222225",NA
"130","PRESS RELEASE
For immediate release
UPDATE ON FLASH FLOODS IN NKHOTAKOTA AND KARONGA DISTRICTS 
The Department of Disaster Management Affairs (DoDMA) in the Office of the President and Cabinet would like to update the general public on effects of flash floods following heavy downpour in Nkhotakota  and Karonga Districts. 
As of Thursday, 29th February, 2024, an updated preliminary report from Nkhotakota District Council indicates that about 7,000 people have been displaced and nine camps set in Traditional Authorities (T/As) Kanyenda and Mphonde.The report further states that one person has died when the canoe they were sailing in capsized due to high water levels.
Meanwhile, a national search and rescue (SAR) team led by the Malawi Defence Force (MDF) is working with  communities in providing life-saving interventions. So far, over 900 people who were trapped in various areas, have been rescued. The SAR team is also ferrying relief items (which include maize flour and tents) earlier dispatched by the department and medical personnel and supplies/equipment to areas that require urgent attention.
For the past 24 hours, rains persisted around Dwangwa; causing widespread damage to roads and further hindering essential service delivery. 
Immediate Needs
The council further reports that displaced communities are in need of food, clothing, shelter materials (i.e family tents), blankets, dignity kits and WASH facilities (cups, pails, water treatment chemicals and mobile toilets).   
In Karonga, a brief update by the council indicates that heavy rains persisted and have largely damaged rice fields in TA Mwakawoko.
As most parts of the lakeshore areas continue experiencing high rainfalls, the department reiterate calls for communities to move to safer and higher areas.
The general public will be duly updated on damages caused by the floods and any related development.  
For more information, please contact the Principal Information Management and Public Relations Officer, Mr. Chipiliro Raymond Khamula, on +265 (0) 999 043 228, (0) 884 572 844 E-mail; info.dodma@dodma.gov.mw.
Issued in Lilongwe on the 29th Day of February, 2024.
Charles Kalemba
COMMISSIONER FOR DISASTER
MANAGEMENT AFFAIRS
Disaster Risk Reduction is Everyone’s Responsibility!
Dr Lazarus Chakwera 
Malawi Government 
Malawi Red Cross Society - MRCS 
@followers 
@top fans 
Times 360 Malawi 
Nkhotakota Radio Station 101.9FM 
Malawi News Agency 
Zodiak Online 
Nkhotakota District Council 
Malawi Broadcasting Corporation 
Nation Publications Limited 
Ministry of Local Government, Unity and Culture-Malawi 
Mibawa TV 
Nkhoma Synod Radio 
Radio Maria Malawi 
MIJ Online","flooding in Dwangwa, flooding in nkhotakota, dwangwa floods",NA,NA,NA,2024-02-29,"0.68194444444444446",NA
